gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,churn_prediction
1,0,0,0,0.6754621043330061,1,1,0.044934159070319335,0.403995167298448,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.0322649918242802,0
0,0,0,0,1.3273654847539706,1,1,0.8327326669291911,1.5712227843410815,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0.06277874770107063,0
0,0,0,0,0.9199258719908678,1,0,-0.6564391960276642,0.07910471799858006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.02411502074261439,0
1,0,1,1,1.5718292524118322,1,0,0.7330113368204731,1.7561465103378764,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.010838998404427737,0
1,0,0,0,0.10504664646466222,1,1,1.0620917261792426,0.49417388516495125,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,0.20963758823599835,0
1,1,0,0,-1.1987601143772668,1,1,0.40559296963018254,-0.9024712137298433,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.767086974147584,1
0,0,0,1,-0.8728084241667845,1,0,-1.485788258098502,-0.9097066881574885,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.1063623776366059,0
0,0,0,0,-1.2802480369298874,1,0,0.3490842159019089,-0.9741421174353885,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.630042585744711,1
1,0,0,0,-0.6283446565089229,1,1,1.3911721155380123,-0.26965397316321454,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.37618754302100127,0
0,0,1,0,1.6125732136881425,1,1,1.5075136673315166,2.4697231163911164,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.056478709859578966,0
0,0,1,1,-0.18016108246950976,1,1,0.6000495633421824,0.016544335447356305,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.1902536037270452,0
0,0,1,0,-0.5876006952326126,1,0,-1.485788258098502,-0.8439035777377772,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.03105766616280247,0
0,1,1,0,0.3087664528462136,1,1,1.143530812434696,0.7848281871730349,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.23855266713122222,0
0,0,0,0,0.797693988161937,1,1,-0.17777681150581762,0.33547875396836985,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.13874103332291407,0
0,0,1,0,0.5939741817803856,1,1,-0.20603118836995443,0.19416640889674083,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.12408858176804288,0
0,0,0,0,-0.38388088885106114,1,0,-0.5018711343591511,-0.5303295869177324,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.16309955347980046,0
1,0,1,1,1.368109446030281,1,0,0.034962026059447156,0.8002035703317809,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,0.003448769233936489,0
0,0,0,0,-0.9950403079957154,1,1,0.28925141783667824,-0.7284448181210262,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6949030614001573,1
1,1,0,0,0.5939741817803856,1,0,0.6881367382715502,0.776048556617539,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.22210824145300018,0
0,0,0,0,-1.0357842692720256,1,0,-1.4874502802669807,-0.9346337799356559,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.16552871628198643,0
0,0,1,1,1.5718292524118322,1,0,1.6238552191250208,2.595726256423765,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.03663730001765394,0
0,1,0,0,0.7162060656093164,1,1,0.6183318071954478,0.8075493416257009,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.28936649808757453,0
1,0,1,0,0.5532302205040753,1,0,0.028313937385533002,0.33700085072296604,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,0.010082629049169994,0
1,0,0,0,-1.2802480369298874,1,0,0.18620604339100316,-0.97630393601438,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6270995869557764,1
0,0,0,0,1.368109446030281,0,1,-0.1146199691036296,0.8427119825941956,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.019777574272242707,0
0,0,1,0,0.3902543753988342,1,1,0.7014329156193795,0.6381554144004372,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.25815423832374673,0
0,0,0,0,-1.1172721918246462,1,1,0.36071837108125965,-0.8311312006231233,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.48478920526665964,0
1,0,1,1,-1.0357842692720256,1,1,-0.5002091121906725,-0.8611981263697094,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.16444264293618083,0
1,0,0,0,-0.13941712119319946,1,0,0.2028262650757895,-0.14060663962137404,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,0.10220225494098423,0
0,0,1,1,-0.22090504374582004,1,0,-0.4968850678537152,-0.4178709020636634,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.12032777612885055,0
0,1,0,0,-0.7098325790615434,1,1,0.3490842159019089,-0.5011229767280918,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5171889178447054,1
0,0,1,1,-0.3023929662984406,1,0,-1.485788258098502,-0.7929243661454365,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.017354827992229975,0
0,0,1,0,-0.8728084241667845,1,1,0.9706805069129179,-0.531366377460718,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7855036466717727,1
1,0,1,0,1.0014137945434884,1,1,1.2715065194075503,1.6070030877607167,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.2284993227972727,0
1,0,0,0,1.4088534073065913,1,1,1.780085302962012,2.435729622205138,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.108022984641347,0
0,1,1,0,0.5939741817803856,1,0,1.160151034119482,1.087041600766747,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.5621450552598914,1
0,0,0,0,-0.791320501614164,1,1,0.5684711421410888,-0.5534257507157335,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5735120315067328,1
1,0,0,0,-0.9950403079957154,0,1,-1.1417496692234248,-0.9074566320854769,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4527151499185139,0
0,0,1,0,0.4717422979514547,1,1,1.0404854379890203,0.9180226828868187,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.5825683782753289,1
1,0,1,1,1.5718292524118322,1,1,0.04659618123879787,1.0629307057990152,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.02570241374131276,0
1,1,1,0,-0.3431369275747509,1,1,1.3113950514510377,0.06644263775020126,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.7361506764439475,1
1,1,0,0,-0.7098325790615434,1,1,0.5119623884128152,-0.47032809166409023,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6635889795411423,1
0,0,0,0,-1.2802480369298874,1,0,-1.4974224132778524,-0.9986500811217108,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.2733127876886014,0
1,1,0,0,-1.2395040756535771,1,1,0.2593350188040626,-0.9392883076924641,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7189503274470276,1
1,1,0,0,0.9199258719908678,1,1,1.7185904827283027,1.808537521818538,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.36853880320840027,0
1,1,0,0,1.5718292524118322,1,1,1.3961581820434479,2.3558967503952366,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0.12743562333186825,0
1,0,1,1,0.7162060656093164,1,0,-1.3245721077560746,-0.45082760570665653,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.006158156601622452,0
1,0,0,0,-1.2802480369298874,1,1,0.8127884009074476,-0.9679875522972393,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7826565193762857,1
1,0,0,0,-1.1172721918246462,1,1,-1.5140426349626388,-0.9693993521855602,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.21838646450994587,0
0,0,0,0,1.368109446030281,1,1,1.3213671844619093,1.9834683517308107,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.07316483756280687,0
0,0,1,1,0.6754621043330061,1,1,0.7446454919998238,0.9095960023034025,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,0.03588383955680851,0
0,1,1,0,-1.1987601143772668,0,1,-1.1317775362125533,-0.9708111520738814,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6740332077444501,1
1,0,1,1,1.368109446030281,1,1,-1.2996417752288951,-0.2509255652697064,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.005707212605529293,0
1,0,0,1,-0.8728084241667845,1,0,0.7114050486302511,-0.6132948897298455,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6031759585767935,1
1,0,0,0,-0.18016108246950976,0,1,-1.1533838244027754,-0.649626677480856,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.17333806948464411,0
1,0,1,0,1.3273654847539706,1,1,1.1485168789401314,1.7930959605400274,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,0.08039857943810022,0
0,0,0,0,1.2051336009250397,1,1,-1.5157046571311175,-0.5116232383974791,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0035310650729035334,0
0,0,1,0,-1.2395040756535771,1,0,-1.485788258098502,-0.9883262944383635,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.2224195096497492,0
0,0,0,0,-1.2395040756535771,1,0,-1.477478147256109,-0.9918778535324211,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.19177696014538242,0
0,0,1,1,0.9199258719908678,1,1,-1.3013037973973738,-0.3949953319982124,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.005982987482563597,0
1,1,1,0,0.3495104141225239,1,1,0.9889627507661827,0.6918479289031447,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.5634386588069843,1
0,0,1,1,-0.6283446565089229,1,1,1.309733029282559,-0.2381531881550524,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.6122235652031934,1
0,0,0,0,-0.09867315991688919,1,1,0.9839766842607471,0.15653311812368437,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,0.2567794463424766,0
1,0,0,0,-0.6283446565089229,1,0,-0.2891322967938861,-0.5895810634807038,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.06959800313335598,0
0,0,1,1,-0.6690886177852331,1,0,0.11473909014642174,-0.515505688090362,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0.037501841502402815,0
1,0,0,0,1.6125732136881425,1,0,-1.3312201964299892,-0.2231086955951319,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0024933590064372684,0
1,0,0,0,-0.9542963467194051,1,1,0.3806626371030031,-0.7052162980834951,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6729631348492388,1
